sentence_id	chunks_ids	type	score	chunk1	chunk2
335	0 <==> 4 5 6 7	NOALI	NIL	-not aligned-	on a long branch 
335	8 9 10 <==> 0	NOALI	NIL	of cat food	-not aligned- 
335	1 2 <==> 1 2	SIMI	1	The cat	Two eagles 
335	11 <==> 0	NOALI	NIL	.	-not aligned- 
335	0 <==> 8	NOALI	NIL	-not aligned-	. 
336	12 <==> 0	NOALI	NIL	.	-not aligned- 
336	6 7 8 <==> 6	SPE1	4	is looking up	looking 
336	9 10 11 <==> 7 8 9	EQUI	5	at the camera	at the camera 
336	0 <==> 10	NOALI	NIL	-not aligned-	. 
336	1 2 3 4 5 <==> 1 2 3 4 5	SIMI	3	The black and white cat	A black and white dog 
337	1 2 3 4 5 <==> 0	NOALI	NIL	A black and white photo	-not aligned- 
337	9 <==> 5	EQUI	5	sitting	sitting 
337	0 <==> 3 4	ALIC	NIL	-not aligned-	of water 
337	21 <==> 0	NOALI	NIL	.	-not aligned- 
337	6 7 8 <==> 1 2	SPE2	4	of a bottle	A bottle 
337	0 <==> 18	NOALI	NIL	-not aligned-	. 
337	10 11 12 13 <==> 6 7 8	REL	3	atop a rock carving	on a stone 
337	14 15 16 17 18 <==> 0	NOALI	NIL	in front of a line	-not aligned- 
337	0 <==> 15 16 17	NOALI	NIL	-not aligned-	in the background 
337	0 <==> 9 10 11 12 13 14	NOALI	NIL	-not aligned-	with other stones and a wall 
337	19 20 <==> 0	NOALI	NIL	of bushes	-not aligned- 
338	8 9 10 <==> 7 8 9	SPE1	4	of the yard	in the field 
338	5 6 7 <==> 0	NOALI	NIL	in the cold	-not aligned- 
338	4 <==> 6	SIMI	2	sits	standing 
338	0 <==> 10	NOALI	NIL	-not aligned-	. 
338	11 <==> 0	NOALI	NIL	.	-not aligned- 
338	1 2 3 <==> 1 2 3 4 5	SIMI	4	A lone cow	a black and white cow 
339	9 10 11 <==> 0	NOALI	NIL	an open box	-not aligned- 
339	12 13 14 <==> 0	NOALI	NIL	of Corn Flakes	-not aligned- 
339	7 8 <==> 0	NOALI	NIL	holds up	-not aligned- 
339	0 <==> 10 11 12 13 14	NOALI	NIL	-not aligned-	next to a blue motorcycle 
339	0 <==> 8 9	NOALI	NIL	-not aligned-	is standing 
339	1 2 <==> 1 2	EQUI	5	A girl	A girl 
339	16 17 <==> 0	NOALI	NIL	a carton	-not aligned- 
339	0 <==> 15	NOALI	NIL	-not aligned-	. 
339	3 4 5 6 <==> 0	NOALI	NIL	in a black desktop	-not aligned- 
339	15 <==> 0	NOALI	NIL	and	-not aligned- 
339	20 <==> 0	NOALI	NIL	.	-not aligned- 
339	18 19 <==> 0	NOALI	NIL	of milk	-not aligned- 
339	0 <==> 3	NOALI	NIL	-not aligned-	wearing 
339	0 <==> 4 5 6 7	NOALI	NIL	-not aligned-	black shorts and boots 
340	13 14 15 <==> 11 12 13	EQUI	5	in the background	in the background 
340	0 <==> 7 8 9 10	NOALI	NIL	-not aligned-	with a ferris wheel 
340	1 2 3 4 5 <==> 0	NOALI	NIL	A black and white bird	-not aligned- 
340	16 <==> 0	NOALI	NIL	.	-not aligned- 
340	0 <==> 14	NOALI	NIL	-not aligned-	. 
340	6 7 8 <==> 0	NOALI	NIL	on a body	-not aligned- 
340	0 <==> 1 2	NOALI	NIL	-not aligned-	A bus 
340	9 10 <==> 0	NOALI	NIL	of water	-not aligned- 
340	0 <==> 4 5 6	NOALI	NIL	-not aligned-	on a road 
340	0 <==> 3	NOALI	NIL	-not aligned-	is 
340	11 12 <==> 0	NOALI	NIL	with grass	-not aligned- 
341	4 <==> 4	EQUI	5	standing	stands 
341	9 <==> 0	NOALI	NIL	.	-not aligned- 
341	1 2 3 <==> 1 2 3	SIMI	4	Two brown horses	A brown horse 
341	0 <==> 8	NOALI	NIL	-not aligned-	. 
341	5 6 7 8 <==> 5 6 7	SIMI	4	in a green meadow	in tall grass 
342	12 <==> 0	NOALI	NIL	.	-not aligned- 
342	0 <==> 7	NOALI	NIL	-not aligned-	. 
342	9 10 11 <==> 4 5 6	EQUI	5	in the snow	on the snow 
342	8 <==> 3	SIMI	2	sitting	stand 
342	1 2 3 4 5 6 7 <==> 1 2	SPE1	4	A red bird and four other birds	Five birds 
343	6 7 8 9 <==> 0	NOALI	NIL	with a newborn baby	-not aligned- 
343	0 <==> 11	NOALI	NIL	-not aligned-	. 
343	10 11 12 13 <==> 7 8 9 10	EQUI	5	at the dinner table	around a dining table 
343	14 <==> 0	NOALI	NIL	.	-not aligned- 
343	0 <==> 3 4 5	ALIC	NIL	-not aligned-	of elderly people 
343	5 <==> 6	EQUI	5	poses	pose 
343	1 2 3 4 <==> 1 2	SPE1	3	An older Asian couple	A group 
344	0 <==> 5	NOALI	NIL	-not aligned-	covered 
344	0 <==> 10	NOALI	NIL	-not aligned-	stands 
344	20 21 22 <==> 0	NOALI	NIL	in a vase	-not aligned- 
344	6 <==> 0	NOALI	NIL	sitting	-not aligned- 
344	0 <==> 11 12 13	NOALI	NIL	-not aligned-	in a pasture 
344	7 8 9 10 11 12 13 14 15 <==> 0	NOALI	NIL	in front of a brick wall and a window	-not aligned- 
344	0 <==> 17	NOALI	NIL	-not aligned-	. 
344	1 2 3 4 5 <==> 0	NOALI	NIL	A black and white chair	-not aligned- 
344	16 17 18 19 <==> 0	NOALI	NIL	with a bamboo plant	-not aligned- 
344	0 <==> 1 2 3 4	NOALI	NIL	-not aligned-	A black headed sheep 
344	0 <==> 14 15 16	NOALI	NIL	-not aligned-	with other sheep 
344	23 <==> 0	NOALI	NIL	.	-not aligned- 
344	0 <==> 6 7 8 9	NOALI	NIL	-not aligned-	in thick white wool 
345	4 5 6 <==> 0	NOALI	NIL	on the coach	-not aligned- 
345	10 11 <==> 0	NOALI	NIL	behind it	-not aligned- 
345	12 <==> 0	NOALI	NIL	.	-not aligned- 
345	7 8 9 <==> 5 6 7 8 9	SPE2	1	with a pillow	on an animal print blanket 
345	1 2 <==> 1 2	EQUI	5	A cat	The cat 
345	3 <==> 3 4	SPE1	4	sleeping	is laying 
345	0 <==> 10	NOALI	NIL	-not aligned-	. 
346	7 <==> 0	NOALI	NIL	.	-not aligned- 
346	2 <==> 2	EQUI	5	driving	driving 
346	1 <==> 1	SPE1	4	Cars	Vehicles 
346	3 4 5 6 <==> 3 4 5 6 7	SIMI	3	near a model building	infant of an ornate building 
346	0 <==> 8	NOALI	NIL	-not aligned-	. 
347	9 10 11 12 <==> 0	NOALI	NIL	in a dirt riding-ring	-not aligned- 
347	4 5 <==> 0	NOALI	NIL	is riding	-not aligned- 
347	13 <==> 0	NOALI	NIL	.	-not aligned- 
347	0 <==> 3 4	NOALI	NIL	-not aligned-	is staring 
347	0 <==> 8 9 10 11	NOALI	NIL	-not aligned-	with a white mane 
347	1 2 3 <==> 1 2	SPE1	3	A young woman	A man 
347	6 7 8 <==> 5 6 7	SPE1	4	a Bay hose	at a horse 
347	0 <==> 12	NOALI	NIL	-not aligned-	. 
348	0 <==> 1	NOALI	NIL	-not aligned-	Road 
348	1 2 <==> 0	NOALI	NIL	A building	-not aligned- 
348	3 4 5 6 <==> 0	NOALI	NIL	with a temporary sign	-not aligned- 
348	0 <==> 10 11 12	NOALI	NIL	-not aligned-	of a bus 
348	10 11 12 13 <==> 0	NOALI	NIL	to its parking lot	-not aligned- 
348	14 <==> 0	NOALI	NIL	.	-not aligned- 
348	0 <==> 6 7 8 9	NOALI	NIL	-not aligned-	of the tail lights 
348	7 8 9 <==> 0	NOALI	NIL	over the entrance	-not aligned- 
348	0 <==> 2 3 4 5	NOALI	NIL	-not aligned-	with the rear image 
348	0 <==> 13	NOALI	NIL	-not aligned-	. 
349	7 8 9 10 11 12 13 <==> 0	NOALI	NIL	with wine , beer , and lemons	-not aligned- 
349	14 <==> 0	NOALI	NIL	.	-not aligned- 
349	0 <==> 11 12 13	NOALI	NIL	-not aligned-	in a restaurant 
349	1 2 <==> 1 2 3 4 5	SPE2	2	A woman	Four women and two men 
349	0 <==> 14	NOALI	NIL	-not aligned-	. 
349	0 <==> 6	NOALI	NIL	-not aligned-	sit 
349	3 4 5 6 <==> 7 8 9 10	SPE2	4	at the dining table	at a long table 
350	0 <==> 7	NOALI	NIL	-not aligned-	. 
350	1 2 <==> 1 2	SIMI	3	A man	A woman 
350	4 5 6 <==> 4 5 6	EQUI	5	a white horse	a white horse 
350	7 <==> 0	NOALI	NIL	.	-not aligned- 
350	3 <==> 3	SIMI	4	riding	leading 
351	5 6 7 8 <==> 0	NOALI	NIL	on an office chair	-not aligned- 
351	4 <==> 4	EQUI	5	laying	laying 
351	0 <==> 5 6 7	NOALI	NIL	-not aligned-	on a sheet 
351	0 <==> 8	NOALI	NIL	-not aligned-	. 
351	9 <==> 0	NOALI	NIL	.	-not aligned- 
351	1 2 3 <==> 1 2 3	EQUI	5	A white cat	A white cat 
352	0 <==> 4 5 6 7 8	NOALI	NIL	-not aligned-	in front of tour bus 
352	1 2 <==> 1 2	SIMI	3	Two men	Two women 
352	3 <==> 3	EQUI	5	standing	standing 
352	4 5 <==> 0	NOALI	NIL	on beach	-not aligned- 
352	6 <==> 0	NOALI	NIL	.	-not aligned- 
352	0 <==> 9	NOALI	NIL	-not aligned-	. 
353	0 <==> 3 4 5 6 7 8 9 10	NOALI	NIL	-not aligned-	with tan walls and a washer and dryer 
353	0 <==> 11	NOALI	NIL	-not aligned-	. 
353	6 7 8 9 <==> 0	NOALI	NIL	near a laundry closet	-not aligned- 
353	0 <==> 1 2	NOALI	NIL	-not aligned-	A room 
353	1 2 3 <==> 0	NOALI	NIL	A small desk	-not aligned- 
353	10 <==> 0	NOALI	NIL	.	-not aligned- 
353	4 5 <==> 0	NOALI	NIL	with chair	-not aligned- 
354	1 2 <==> 1 2	SIMI	3	A woman	A man 
354	4 5 6 <==> 6 7 8 9	EQUI	5	a white horse	on a white horse 
354	0 <==> 3 4 5	NOALI	NIL	-not aligned-	in a tux 
354	7 <==> 0	NOALI	NIL	.	-not aligned- 
354	3 <==> 0	NOALI	NIL	leading	-not aligned- 
354	0 <==> 10	NOALI	NIL	-not aligned-	. 
355	4 5 6 <==> 6 7	EQUI	5	a brown horse	brown horse 
355	3 <==> 5	EQUI	5	riding	riding 
355	0 <==> 8	NOALI	NIL	-not aligned-	. 
355	1 2 <==> 1	SPE1	3	A woman	Person 
355	0 <==> 2 3 4	NOALI	NIL	-not aligned-	dressed in blue 
355	7 <==> 0	NOALI	NIL	.	-not aligned- 
356	0 <==> 8	NOALI	NIL	-not aligned-	. 
356	1 2 3 <==> 1 2 3	EQUI	5	A passenger train	A passenger train 
356	10 <==> 0	NOALI	NIL	.	-not aligned- 
356	4 <==> 0	NOALI	NIL	waiting	-not aligned- 
356	5 6 7 8 9 <==> 0	NOALI	NIL	at the city train station	-not aligned- 
356	0 <==> 4 5 6 7	NOALI	NIL	-not aligned-	with a yellow engine 
357	4 5 <==> 0	NOALI	NIL	moves down	-not aligned- 
357	6 7 <==> 5 6 7	EQUI	5	the tracks	on train tracks 
357	0 <==> 8	NOALI	NIL	-not aligned-	. 
357	1 2 3 <==> 1 2 3	SIMI	4	A black train	A long train 
357	8 <==> 0	NOALI	NIL	.	-not aligned- 
357	0 <==> 4	NOALI	NIL	-not aligned-	is 
358	6 7 8 9 <==> 7 8 9 10	EQUI	5	in a living room	in a living room 
358	10 <==> 0	NOALI	NIL	.	-not aligned- 
358	0 <==> 11	NOALI	NIL	-not aligned-	. 
358	1 2 3 4 5 <==> 1 2 3 4 5 6	SIMI	1	Blue couch and twin bed	A leather couch and wooden table 
359	5 6 7 8 9 10 <==> 0	NOALI	NIL	with a purse and throw blanket	-not aligned- 
359	1 2 3 4 <==> 1 2	REL	2	A white leather couch	A television 
359	11 12 <==> 0	NOALI	NIL	on it	-not aligned- 
359	0 <==> 7	NOALI	NIL	-not aligned-	. 
359	0 <==> 6	NOALI	NIL	-not aligned-	on 
359	0 <==> 3 4 5	NOALI	NIL	-not aligned-	with a show 
359	13 <==> 0	NOALI	NIL	.	-not aligned- 
360	7 <==> 0	NOALI	NIL	.	-not aligned- 
360	1 2 <==> 1 2	SIMI	2	Two buses	Yellow scooter 
360	0 <==> 8	NOALI	NIL	-not aligned-	. 
360	4 5 6 <==> 4 5 6 7	SPE2	4	on a street	in an alley way 
360	3 <==> 3	EQUI	5	parked	parked 
361	0 <==> 6 7 8 9	NOALI	NIL	-not aligned-	on the railroad tracks 
361	7 <==> 0	NOALI	NIL	.	-not aligned- 
361	0 <==> 1 2 3	NOALI	NIL	-not aligned-	The brown train 
361	3 <==> 4 5	SIMI	4	sitting	is sitting 
361	4 5 6 <==> 0	NOALI	NIL	on a rock	-not aligned- 
361	1 2 <==> 0	NOALI	NIL	Two animals	-not aligned- 
361	0 <==> 10	NOALI	NIL	-not aligned-	. 
362	9 <==> 0	NOALI	NIL	and	-not aligned- 
362	0 <==> 14	NOALI	NIL	-not aligned-	. 
362	16 <==> 0	NOALI	NIL	.	-not aligned- 
362	1 2 <==> 1 2	SIMI	3	A woman	A man 
362	13 <==> 11	EQUI	5	up	up 
362	11 12 <==> 9 10	EQUI	5	a baby	a baby 
362	14 15 <==> 12 13	SIMI	3	above her	above him 
362	10 <==> 8	EQUI	5	holding	holding 
362	6 7 8 <==> 5 6 7	EQUI	5	on the floor	on the floor 
362	3 4 5 <==> 3 4	EQUI	5	is laying down	is laying 
363	6 <==> 6	SPE1	4	sleeping	laying 
363	0 <==> 10 11 12	NOALI	NIL	-not aligned-	in the sun 
363	7 8 9 <==> 0	NOALI	NIL	on its side	-not aligned- 
363	1 2 3 4 5 <==> 1 2 3 4 5	EQUI	5	A black and white cat	A black and white cat 
363	0 <==> 7 8 9	NOALI	NIL	-not aligned-	on the ground 
363	14 <==> 0	NOALI	NIL	.	-not aligned- 
363	0 <==> 13	NOALI	NIL	-not aligned-	. 
363	10 11 12 13 <==> 0	NOALI	NIL	on a purple blanket	-not aligned- 
364	7 <==> 0	NOALI	NIL	.	-not aligned- 
364	3 4 5 6 <==> 0	NOALI	NIL	in a clothing store	-not aligned- 
364	1 2 <==> 1 2	EQUI	5	Two women	Two women 
364	0 <==> 6	NOALI	NIL	-not aligned-	. 
364	0 <==> 3 4 5	NOALI	NIL	-not aligned-	in a sailboat 
365	0 <==> 3 4	ALIC	NIL	-not aligned-	of birds 
365	0 <==> 5	NOALI	NIL	-not aligned-	flying 
365	0 <==> 9 10	NOALI	NIL	-not aligned-	of water 
365	11 <==> 0	NOALI	NIL	.	-not aligned- 
365	6 <==> 0	NOALI	NIL	eats	-not aligned- 
365	7 8 9 10 <==> 0	NOALI	NIL	from a bird feeder	-not aligned- 
365	0 <==> 11	NOALI	NIL	-not aligned-	. 
365	1 2 3 4 5 <==> 1 2	SPE1	2	A yellow and black bird	A flock 
365	0 <==> 6 7 8	NOALI	NIL	-not aligned-	over a body 
366	5 <==> 0	NOALI	NIL	parked	-not aligned- 
366	0 <==> 8	NOALI	NIL	-not aligned-	tied 
366	0 <==> 1 2 3	NOALI	NIL	-not aligned-	A small dog 
366	6 7 8 <==> 0	NOALI	NIL	in the grass	-not aligned- 
366	0 <==> 12	NOALI	NIL	-not aligned-	. 
366	0 <==> 5 6 7	NOALI	NIL	-not aligned-	a pink shirt 
366	0 <==> 9 10 11	NOALI	NIL	-not aligned-	to a railing 
366	9 <==> 0	NOALI	NIL	.	-not aligned- 
366	1 2 3 4 <==> 0	NOALI	NIL	A small camouflaged airplane	-not aligned- 
366	0 <==> 4	NOALI	NIL	-not aligned-	wearing 
367	0 <==> 8 9 10 11 12	NOALI	NIL	-not aligned-	in front of the mountain 
367	10 11 12 <==> 0	NOALI	NIL	of the bicycle	-not aligned- 
367	0 <==> 3	NOALI	NIL	-not aligned-	are 
367	0 <==> 1 2	NOALI	NIL	-not aligned-	The boats 
367	13 <==> 0	NOALI	NIL	.	-not aligned- 
367	1 2 3 <==> 0	NOALI	NIL	An elderly woman	-not aligned- 
367	0 <==> 4 5 6	NOALI	NIL	-not aligned-	on the water 
367	0 <==> 7	NOALI	NIL	-not aligned-	located 
367	0 <==> 13	NOALI	NIL	-not aligned-	. 
367	4 <==> 0	NOALI	NIL	catches	-not aligned- 
367	5 6 <==> 0	NOALI	NIL	a ride	-not aligned- 
367	7 8 9 <==> 0	NOALI	NIL	on the back	-not aligned- 
368	5 <==> 0	NOALI	NIL	.	-not aligned- 
368	0 <==> 1 2 3	NOALI	NIL	-not aligned-	A large dog 
368	3 4 <==> 9 10 11	EQUI	5	in afield	in a field 
368	1 <==> 5 6 7 8	EQUI	5	sheep	next to a sheep 
368	2 <==> 4	EQUI	5	standing	stands 
368	0 <==> 12	NOALI	NIL	-not aligned-	. 
369	6 7 8 9 10 <==> 0	NOALI	NIL	of an empty train station	-not aligned- 
369	0 <==> 6 7 8	NOALI	NIL	-not aligned-	of a cat 
369	0 <==> 9	NOALI	NIL	-not aligned-	sitting 
369	11 <==> 0	NOALI	NIL	.	-not aligned- 
369	0 <==> 10 11 12	NOALI	NIL	-not aligned-	on a sofa 
369	1 2 3 4 5 <==> 1 2 3 4 5	EQUI	5	A black and white photo	A black and white photo 
369	0 <==> 13	NOALI	NIL	-not aligned-	. 
370	0 <==> 4 5 6	NOALI	NIL	-not aligned-	on green grass 
370	4 5 <==> 0	NOALI	NIL	on concrete	-not aligned- 
370	3 <==> 3	EQUI	5	standing	standing 
370	0 <==> 7	NOALI	NIL	-not aligned-	. 
370	1 2 <==> 1 2	SIMI	4	Black bird	Blue bird 
370	6 <==> 0	NOALI	NIL	.	-not aligned- 
371	1 2 <==> 1	EQUI	5	Several people	People 
371	0 <==> 8	NOALI	NIL	-not aligned-	. 
371	3 4 <==> 3	EQUI	5	on motorcycles	mopeds 
371	0 <==> 2	NOALI	NIL	-not aligned-	ride 
371	9 <==> 0	NOALI	NIL	.	-not aligned- 
371	5 6 7 8 <==> 4 5 6 7	SPE1	4	in a market square	in an urban setting 
372	4 5 <==> 0	NOALI	NIL	on back	-not aligned- 
372	1 2 <==> 1 2 3	SPE2	4	Domestic cat	Tan domestic cat 
372	0 <==> 4 5 6	NOALI	NIL	-not aligned-	under black tarp 
372	0 <==> 7	NOALI	NIL	-not aligned-	. 
372	6 7 8 <==> 0	NOALI	NIL	of cat litter	-not aligned- 
372	3 <==> 0	NOALI	NIL	laying	-not aligned- 
372	9 <==> 0	NOALI	NIL	.	-not aligned- 
373	1 2 3 4 <==> 0	NOALI	NIL	Black and white cow	-not aligned- 
373	0 <==> 1 2 3 4 5	NOALI	NIL	-not aligned-	A black and white photo 
373	9 <==> 0	NOALI	NIL	.	-not aligned- 
373	0 <==> 10 11 12 13	NOALI	NIL	-not aligned-	next to a bus 
373	5 <==> 9	EQUI	5	standing	standing 
373	0 <==> 6 7 8	NOALI	NIL	-not aligned-	of a man 
373	6 7 8 <==> 0	NOALI	NIL	in grassy field	-not aligned- 
373	0 <==> 14	NOALI	NIL	-not aligned-	. 
374	0 <==> 14	NOALI	NIL	-not aligned-	. 
374	9 10 <==> 9 10	EQUI	5	looking up	looking up 
374	14 <==> 0	NOALI	NIL	.	-not aligned- 
374	0 <==> 4 5	NOALI	NIL	-not aligned-	is wearing 
374	0 <==> 6 7	NOALI	NIL	-not aligned-	a sweater 
374	11 12 13 <==> 11 12 13	EQUI	5	at the camera	at the camera 
374	0 <==> 8	NOALI	NIL	-not aligned-	and 
374	4 <==> 0	NOALI	NIL	laying	-not aligned- 
374	5 6 7 8 <==> 0	NOALI	NIL	on a wooden beam	-not aligned- 
374	1 2 3 <==> 1 2 3	SIMI	2	A small cat	The small dog 
375	0 <==> 6 7 8 9	NOALI	NIL	-not aligned-	in a bathroom sink 
375	4 <==> 0	NOALI	NIL	closely	-not aligned- 
375	3 <==> 10	EQUI	5	look	looking 
375	8 <==> 0	NOALI	NIL	.	-not aligned- 
375	0 <==> 14	NOALI	NIL	-not aligned-	. 
375	5 6 7 <==> 11 12 13	EQUI	5	at the camera	at the camera 
375	1 2 <==> 1 2 3 4 5	SIMI	2	Tan cows	A white and gray cat 
